"y","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
0,0.091297876,53,0,0.233882449,9833,11,3,1,0,1
1,0.968063872,23,0,0.003230272,4333,2,0,0,0,0
0,0.101534554,60,0,0.059737234,15450,10,0,2,0,0
0,0.063578294,52,2,0.408998334,5400,8,0,1,1,1
0,0.993480261,47,0,0.443288241,11531,5,0,2,0,0
1,0.332390063,31,0,1.084812623,3041,10,0,2,0,1
0,0.411198933,25,0,0.027731788,4831,6,0,0,0,0
0,0.009799902,79,0,0.004685408,5975,13,0,0,0,0
0,0.02392504,86,0,0.013473054,1335,3,0,0,0,0
0,0.195182925,65,0,0.089253838,2800,7,0,0,0,0
0,0.014123644,43,0,0.296855117,5500,10,0,1,0,0
0,0.14660387,56,2,0.448789158,4500,16,0,1,0,0
0,0.850496908,35,0,0.683465223,2400,4,0,1,0,0
0,0,38,0,0.250082372,9104,6,0,1,0,4
0,0.000234306,65,0,0.185081492,10000,5,0,1,0,0
1,0.918630086,62,1,0.984992275,4530,13,1,2,0,0
0,0,50,0,0.285882353,5099,13,0,1,0,3
0,0.195844105,42,0,0.027091474,65001,9,0,2,0,2
0,0.141231833,66,0,0.235344532,5833,8,0,2,0,0
0,0.245932862,52,0,0.304069593,10000,16,0,7,0,1
0,0.976259892,57,1,0.292487861,3500,4,0,1,0,0
0,0.580865086,39,1,0.354669334,7998,9,0,3,1,3
0,0.012794882,48,0,0.243234639,3140,2,0,1,0,3
0,0.9999999,50,0,0.176729723,3858,8,0,1,0,2
0,0.60374506,76,0,0.317821658,7950,13,0,2,0,1
0,0.641905342,70,0,0.922031188,2500,11,0,0,0,0
0,0.128049492,46,1,0.519285488,6325,12,0,3,0,4
0,0.099753745,57,2,0.700609225,2297,21,0,1,0,3
0,0.041642898,65,0,0.050782087,9333,2,0,0,0,0
0,0.163050451,45,0,0.49887778,4900,7,0,3,0,0
0,0.075327056,62,0,0.071378477,12832,7,0,1,0,0
0,0.167363132,64,0,0.234269953,5800,13,0,1,0,1
0,0.03029809,59,0,0.222591362,6320,19,0,1,0,0
0,0.063451296,75,0,0.006898859,23916,5,0,0,0,0
0,0.141646015,38,0,0.442711458,5000,8,0,2,0,1
0,0,52,0,0.155467154,9300,7,0,1,0,2
1,0.648533964,54,0,0.402726683,4620,9,0,1,0,2
0,0.068953524,52,0,0.305576147,12140,11,0,1,0,1
0,0.528625334,60,0,0.147713638,7500,8,0,1,0,1
0,0.035011481,55,0,1060,0,10,0,1,0,0
0,0.492209561,39,1,0.26002805,3564,8,0,0,0,1
0,0.320766738,59,0,0.401757017,4666,7,0,2,0,0
0,0.004799904,42,0,0.27489086,7100,4,0,1,0,2
0,0.211989976,61,0,0.727893668,5416,5,0,2,0,0
0,0.095576672,57,0,0.295935203,6666,9,0,1,0,0
0,0.374581271,43,0,0.337053769,11288,6,0,2,0,2
1,0.036928694,93,0,0.003727866,13948,15,0,0,0,0
0,0.079496025,39,0,0.223662107,8333,5,0,1,0,0
0,0.045673858,89,0,0.085731729,11465,7,0,1,0,0
1,1.000234067,46,1,0.901263713,7200,12,0,2,0,1
0,0.65416411,47,1,0.251655629,5133,14,0,0,0,0
0,0.023286767,59,0,0.193760434,9583,20,0,2,0,2
0,0.093838765,52,0,0.197395735,15896,14,0,2,0,1
0,0.211802497,31,0,0.139676393,7230,6,0,0,0,0
0,1.201451906,41,2,0.746734204,3750,3,0,1,0,1
0,0.174224455,64,0,0.095741169,6057,7,0,0,0,1
1,0.9999999,50,98,0,1350,0,98,0,98,0
0,0.066813578,79,0,0.136772645,5000,8,0,1,0,0
0,0.309410193,37,0,0.511516315,4167,11,0,1,0,0
0,0.025898079,72,0,0.006959443,4166,7,0,0,0,0
0,0.329214833,32,3,0.179363403,6628,9,0,0,0,1
0,0.9999999,36,0,0.277388944,7000,2,0,1,0,1
0,0.105114533,49,0,0.458383182,5850,18,0,2,0,0
0,0.167309979,42,0,0.524721134,6633,8,0,2,0,1
0,0.968809571,51,0,0.339403974,5435,8,0,0,0,1
0,0.020266762,69,0,0.308878985,2916,8,0,1,0,0
0,0.121270298,31,0,0.228885557,2000,5,0,0,0,0
0,0.237741034,58,1,0.369352048,5200,23,0,2,0,1
0,0.08935003,39,0,0.374510502,8426,13,0,3,0,0
0,0.169755298,37,0,0.449726467,5300,16,0,2,0,2
1,0.480211382,50,1,0.406906046,8716,14,0,1,0,0
0,0.30582654,75,1,0.851599728,1468,11,0,0,0,0
0,0.003257959,81,0,0.000676743,4432,7,0,0,0,0
0,0.451278422,47,1,1288,1,9,0,1,0,0
0,0.125780102,55,0,0.254796001,3700,10,0,1,0,4
0,0.003352761,43,0,0.574197518,9750,18,0,4,0,3
0,0.0760949,59,1,0.019381634,6500,3,0,0,0,2
0,0.906877663,50,0,1.36721093,3000,10,0,2,0,1
1,0.9999999,38,0,0.293994778,1914,3,0,0,0,2
1,0.932151696,44,0,0.638908727,7000,6,0,2,0,1
0,0.082909758,42,0,0.417934433,9333,4,0,2,0,2
0,0.137803802,34,0,0.059993514,9250,7,0,0,0,1
0,0.303279146,31,1,0.081306231,3000,6,0,0,0,0
0,0.927277135,70,2,0.532011928,5700,11,0,1,0,0
0,0,38,1,0.470154753,5427,7,0,1,0,1
0,0.0580446,58,1,0.423325672,18708,25,0,4,0,1
0,0.03359776,55,0,0.402572033,6142,6,0,1,0,0
0,0.02809619,63,0,0.196066994,12000,10,0,1,0,0
0,0.439091461,37,0,0.683732202,3300,7,0,2,0,2
0,0.179752096,39,0,0.89809336,6083,21,0,2,0,2
0,0.136438102,54,4,0.393953708,6350,11,1,2,0,3
0,0.005053673,52,0,0.257771314,5500,10,0,2,0,2
0,0.06059798,66,0,0.016564417,3259,2,0,0,0,1
1,0.9999999,60,0,0.661895024,4400,4,0,2,0,0
0,0.206891248,42,0,0.487302539,5000,6,0,1,0,2
0,0.456877355,44,1,0.38223111,7000,15,0,1,0,1
0,0.010099748,71,0,0.001142748,10500,2,0,0,0,0
0,0.9999999,44,0,1.204848485,2474,5,0,1,0,2
0,0.01425596,79,0,0.003047329,10500,11,0,0,0,0
0,0.55389684,65,0,1.186453387,4000,12,0,3,0,1
0,0.00868824,54,0,0.001663103,4208,3,0,0,0,0
0,0.59301258,40,0,1.338429874,3400,12,0,2,0,5
0,0.9999999,79,2,0.30976431,1187,5,0,0,0,0
0,0.824750624,48,2,0.211724138,10149,8,0,0,0,3
0,0.218817521,44,0,0.39736895,9957,6,0,1,0,1
0,0.323897672,48,0,1.111357956,3600,14,0,2,0,0
0,0.209261099,54,0,0.368294021,9114,15,0,1,0,1
0,0.070975723,43,0,0.083038174,10163,4,0,1,0,2
1,0.513945853,57,0,0.538973051,20000,27,0,4,0,0
0,0.131213537,74,0,0.33252291,5346,10,0,1,0,0
0,0.9999999,48,0,0.440355964,10000,4,0,2,0,2
0,0.011055404,44,0,0.241050853,6508,13,0,2,0,3
0,0.15419958,52,1,0.366126775,5000,29,0,2,0,0
0,0.813192773,39,1,0.163745442,8500,14,1,0,0,2
0,0.073186501,36,0,0.493253373,2000,5,0,1,0,0
0,0.413696406,52,0,0.390211388,5250,8,0,1,0,0
0,0,63,0,0.225657591,6500,6,0,1,0,0
0,0.247735671,49,0,0.370226357,7200,8,0,2,0,2
0,0.215079839,61,0,0.247278096,10837,10,0,1,0,0
0,0.173046657,62,0,0.24120479,8100,8,0,1,0,0
0,0.835282691,63,0,0.436689874,17666,16,0,2,1,4
0,0.119916802,48,0,0.438728064,6666,10,0,2,0,2
0,0.9999999,36,0,0,9963,0,0,0,0,3
0,0.823072702,44,0,2.63968016,2000,9,0,2,0,0
0,0.100958654,87,0,0.674572724,8600,12,0,3,0,1
1,0.057058914,63,1,0.124818578,6200,7,0,2,1,1
0,0.004226256,71,0,0.415771936,2700,9,0,0,0,0
0,0.929750509,46,0,0.337607559,11853,10,0,2,0,0
0,0.022999303,69,0,0.070044709,5367,4,0,0,0,1
0,0.088784045,45,0,0.561370482,2655,17,0,1,0,2
0,0.028412033,62,0,0.019996001,5000,14,0,0,0,0
0,0.024651102,31,0,0.192361528,5000,4,0,1,0,0
0,0.52632483,76,0,0.531367844,5833,13,0,2,0,0
0,0.9999999,32,0,0.136390359,1700,1,0,0,0,2
0,0.019160021,36,0,0.158037475,8111,4,0,1,0,0
0,0,51,0,0.179700952,11034,5,0,1,0,1
0,0.351677581,45,0,0.209458267,17000,13,0,1,0,3
0,0.320593837,53,0,1.114622389,5600,14,0,1,0,1
0,0,58,1,0.05988625,11955,5,0,1,0,0
0,0.02384798,71,0,0.011759059,4166,10,0,0,0,0
0,0.080296253,59,0,0.449910018,5000,11,0,1,0,0
0,0.086397524,61,0,0.782072642,3000,16,0,2,0,1
0,0.92857568,64,2,0.320285714,10499,5,0,1,0,2
0,0.063771761,51,1,0.344230368,14376,13,0,4,1,0
0,0.114199272,55,1,0.685940594,2524,11,0,4,0,2
0,0,24,0,0.148925537,2000,2,0,0,0,2
0,0.918016397,32,0,0.071532847,2054,5,0,0,0,0
0,0.134179107,57,0,0.139430285,2000,5,0,0,0,0
0,0.024381806,69,0,0.388939611,7666,9,0,2,0,0
0,0.986980344,77,0,0.637536246,10000,8,0,2,0,0
0,0.111554788,67,0,0.291712953,4500,8,0,1,0,0
0,0.017666027,66,0,0.445234708,702,18,0,0,0,0
0,0.702136617,56,0,0.242281682,3400,8,0,1,0,0
0,0.9999999,36,0,4.063872255,500,2,0,1,0,0
0,0.044020826,60,0,0.201865338,7826,11,0,1,0,0
0,0.539267173,56,0,0.2972628,7050,11,0,0,0,0
0,0,61,0,0.513727883,9833,8,0,2,0,0
0,0.847450807,54,0,0.443594871,8500,14,0,3,0,0
0,0.698886614,53,0,0.358276121,17332,22,0,2,0,2
0,0.9999999,59,0,0.309588603,6246,5,0,1,0,0
0,0.452516045,38,1,0.145208429,6500,4,0,0,0,1
0,0.084583083,29,0,0.004798081,2500,1,0,0,0,0
0,0.082828235,40,0,0.459609455,4864,10,0,1,0,1
0,0.425681055,56,0,0.19246646,3875,7,0,0,0,1
0,0.038454945,44,0,0.158378883,7500,5,0,0,0,2
0,0.316872259,49,0,0.305375838,8500,6,0,2,0,2
0,0.025080775,55,0,0.009665593,9000,10,0,0,0,3
0,0.005534999,40,0,0.816245487,2769,3,0,1,0,0
0,0.280331744,68,0,0.141259885,11000,8,0,2,0,1
1,0.402754915,34,0,0.375403784,4333,12,0,0,0,2
0,0.623825078,53,0,0.391617341,6250,6,0,2,0,2
0,0.087638778,66,0,0.258186739,3694,5,0,0,0,1
0,0.307051638,27,0,0.352556709,2600,3,0,0,0,0
0,0.132632473,64,0,0.238030917,13325,11,0,1,0,0
0,0.057174228,48,0,0.449110178,5000,7,0,1,0,0
0,0.001994617,61,0,0.321371262,6854,11,0,1,0,4
0,0.026783801,53,0,0.25081504,4600,6,0,1,0,3
0,0.040203261,70,0,0.192913814,9200,17,0,1,0,1
0,0.22937472,49,0,0.573599523,3355,9,0,1,0,2
1,0.995629103,47,0,0.975337444,6000,7,0,3,0,1
0,0.031825066,64,0,0.363629084,12487,11,0,4,0,0
0,0.06062079,38,0,0.505054747,33334,29,0,21,0,0
0,0.478043496,32,0,0.191659526,3500,6,0,0,0,0
0,0.739739575,32,1,0.141968451,4500,7,0,0,0,0
0,0.661934491,56,0,0.411614142,6250,11,0,1,0,2
0,0.279441118,22,0,0.001480933,2700,1,0,0,0,0
0,0.271472853,34,1,0.321596543,7866,13,0,1,0,1
0,0.9999999,87,0,0.084979054,5012,10,0,0,0,0
0,0.474339036,44,0,0.205362048,9100,3,0,1,0,2
0,0.174766558,76,0,0.249202733,24144,21,0,1,0,0
0,0.057858952,77,0,0.074177098,2156,2,0,0,0,0
1,0.221186397,35,1,0.237351655,1600,7,0,0,0,0
0,0.260265229,47,0,0.202159568,5000,10,1,0,0,0
0,0.282830207,26,0,0.098048702,6200,5,1,0,0,1
0,502,28,0,0.25815739,2083,4,0,0,0,0
0,0.437974973,68,0,0.054510831,4200,3,0,0,0,0
0,0.093453101,70,0,0.507404126,7900,13,0,5,0,1
0,0.9999999,31,0,0.22462203,4166,3,0,0,1,0
0,0.085273178,47,0,0.452073635,9451,8,0,4,0,0
0,0.002142739,63,0,0.1379931,6666,9,0,1,0,0
1,0.850385371,39,0,0.225461963,8333,14,0,0,0,4
1,0.195234435,22,0,0.002499107,2800,2,0,0,0,0
0,0.001066619,79,0,0.196901549,4001,5,0,1,0,1
0,0.252582473,27,1,0.03715847,6404,5,0,0,0,1
0,1.0269973,34,0,0.065517975,4700,1,0,0,0,0
0,0,61,0,0.000754575,5300,6,0,0,0,0
0,0.766344757,32,1,0.593035909,2756,9,0,1,0,0
0,0.114830941,46,0,0.026235802,6250,6,0,0,0,3
0,0.007623915,88,0,0.002504174,9583,5,0,0,0,1
0,0,85,0,0,8499,3,0,0,0,0
0,0.027328956,72,0,0.375906023,4000,5,0,2,0,0
0,0.940029985,37,0,0.100094727,3166,5,0,0,1,0
1,0.976681337,35,1,0.40938221,3900,8,0,0,1,0
0,0.043677012,75,0,0.012365167,3800,6,0,0,0,0
0,0.819588069,73,0,0.755731555,2398,9,0,1,0,0
0,0.009618864,60,0,74.5,1,8,0,0,0,0
0,0.64273731,72,0,1.684863027,5000,32,0,3,0,0
0,0.719559466,45,0,0.485811385,5884,8,0,1,0,1
0,0,72,0,0.169412437,10500,8,0,1,0,0
0,0.102636038,65,0,0.359187442,3248,6,0,2,0,0
1,0.328945703,60,4,0.010150328,7782,7,0,0,1,0
0,0.070249779,56,0,0.785833333,5999,13,0,3,0,0
0,0.188447931,43,0,0.394424185,8500,15,0,2,0,0
0,0.194689036,63,0,0.228221472,8000,7,0,1,0,0
1,0.9999999,44,98,0,3612,0,98,0,98,2
0,0.659524538,60,0,0.639652944,5416,11,0,3,0,0
0,0.299940012,31,0,0.317721172,3650,8,0,1,0,1
0,0,63,0,0.259640476,6897,3,0,1,0,0
0,0.015493135,80,0,0.004429066,7224,10,0,0,0,1
0,0.067146079,72,0,0.266279384,14803,5,0,3,0,0
0,0.550784128,42,0,0.330278287,6000,7,0,1,0,0
0,0.061481748,56,0,0.197985986,28400,7,0,2,0,2
0,0.016007442,61,0,0.118221085,6250,7,0,1,0,0
0,0.038219521,44,0,0.045581767,2500,16,0,0,0,1
0,0.167818982,54,0,0.245922886,9258,5,0,1,0,4
0,0.002124321,59,0,0.171135298,11300,11,0,1,0,1
0,0.241787886,57,0,0.164547922,7000,10,0,0,0,0
0,0.835418953,52,0,0.315307058,12000,6,0,1,0,2
0,0.052515791,82,0,0.094120784,7500,6,0,1,0,0
0,0.346850212,37,0,0.346239762,9400,18,0,1,0,1
0,0.662187265,35,1,0.275085763,4663,8,0,0,0,0
0,0,44,0,0.349331649,9500,4,0,1,0,3
0,0.042239324,71,0,0.196829024,7000,9,0,1,0,1
0,0,75,0,0.144488864,1750,16,0,1,0,0
0,1.006076456,36,0,0.588964414,2500,6,0,1,0,2
0,0.205037395,61,0,0.369193562,11990,10,0,4,0,2
0,0.498937633,32,2,0.448183939,3000,4,0,0,0,2
0,0.29658673,65,0,0.171569636,14582,9,0,2,0,0
0,0.071276352,45,0,0.309555855,5200,6,0,1,0,0
0,0.348536115,68,0,0.221955609,5000,14,0,1,0,0
0,0.054892433,40,0,0.003960737,11613,4,0,0,0,0
0,0.391839521,56,3,0.45412367,12500,13,0,3,0,2
1,0.63340754,67,0,0.675243301,7500,25,0,2,0,0
0,0.221416856,36,0,0.336376679,7666,6,0,2,0,1
0,0.633591561,41,0,0.635130311,2800,8,0,0,0,0
0,0.174156991,29,0,1.036988111,4541,7,0,1,0,0
0,0.001733102,86,0,0,2139,1,0,0,0,0
0,0.019853938,37,2,0.452934662,5417,15,0,2,0,2
0,0.00484876,60,0,0.326450893,3583,18,0,1,1,1
0,0.548058349,54,1,0.849787553,4000,8,0,1,0,0
0,0.9999999,61,1,0.072534945,2646,2,0,0,1,0
0,0.505885724,61,0,0.523439236,4500,13,0,3,0,2
0,1.300511735,34,0,0.29304599,4500,7,0,0,0,0
0,0.9999999,26,0,0.30487297,2400,5,0,0,0,1
0,0.290583345,49,0,0.69762275,4500,18,0,1,0,1
0,0.128258779,48,1,0.070444341,6458,8,0,0,0,3
0,0.095679502,55,1,1.213261649,1115,8,0,1,0,0
0,0.999383344,41,2,0.940301468,10083,15,0,2,0,3
0,0.171864225,64,2,1.152974504,6000,16,0,3,0,0
0,0.042096433,72,0,0.041620422,1801,8,0,0,0,0
0,0.056723118,24,0,0.11391129,2975,3,0,0,0,0
1,1.370848114,34,3,0.634549209,2905,9,3,1,2,2
0,0.029394121,24,0,0.010241405,4100,2,0,0,0,0
0,0.986518369,39,2,0.133144476,6000,5,0,0,0,0
0,0.167573462,42,0,0.48795564,11000,27,0,2,0,0
0,0.522477522,22,0,36,0,1,0,0,0,0
0,0.253666982,54,1,0.329299216,8675,18,0,1,0,2
0,0.188597306,64,0,0.490812677,8108,14,0,1,1,0
0,0.32966919,54,0,0.114949178,12100,11,0,0,0,0
0,0.147392601,36,0,0.246375332,9793,9,0,1,0,2
0,0.164609267,41,1,0.320824979,3490,27,0,0,0,3
0,0.011392143,64,0,0.097144382,3746,4,0,1,0,0
0,0.001993928,33,0,0.378659414,6250,12,0,2,0,0
0,0.9999999,47,0,0.091535214,4500,5,0,0,0,3
0,0,61,0,0,2900,2,0,0,0,0
0,0.327458517,33,0,0.670396497,4110,6,0,1,0,3
0,0.291860427,36,1,0.119286696,24000,12,0,2,0,0
0,0.416628964,33,0,1.6075981,4000,13,0,4,0,1
1,0.636336759,35,2,0.555044496,10000,9,0,2,0,0
0,0.9999999,28,0,0.003699137,2432,1,0,0,0,0
0,0.181503403,73,0,0.664997496,3993,15,0,1,0,0
0,0.9999999,27,1,0.207698075,4000,6,0,0,0,3
1,0.9999999,44,0,0.077184563,5000,1,0,0,1,0
1,0.895300276,40,1,0.284821986,1600,9,1,0,0,1
0,0.626991807,64,0,0.304954305,2078,4,0,0,0,2
0,0.60931311,42,3,0.515836149,4735,10,0,2,0,3
0,0.647384376,51,0,1.07577618,5700,11,0,2,0,2
0,0.105010647,53,0,0.396371947,7000,11,0,1,0,0
0,0.02077791,77,0,0.035028791,2083,12,0,0,0,0
0,0.512266185,42,2,0.183202167,7750,13,0,0,0,3
0,0.007138242,26,0,1.685897436,311,12,0,0,0,0
0,0,39,0,0.063489418,6000,7,0,0,0,0
0,0.092914516,69,0,0.646316852,9909,11,0,2,0,0
0,0.019543678,73,0,0.006855184,3500,3,0,0,0,1
0,0.066393805,46,0,0.041973107,13460,3,0,0,0,3
0,0.020699308,59,0,0.355369807,3947,5,0,1,0,0
0,0.813752294,48,3,0.449795803,7100,8,0,1,1,0
0,0.9999999,67,1,0.058414465,5032,0,0,0,1,0
0,0.954409118,26,0,0.324961558,1950,4,0,0,0,0
0,0.676640258,63,0,723,0,6,0,0,0,0
0,0.033300891,80,0,0.180671269,4200,10,0,1,0,0
0,0.178220626,45,1,0.631179411,5400,19,0,1,0,1
0,0.017381463,79,0,0.106984716,7000,13,0,2,0,0
0,0.425932243,51,0,0.24837424,14300,14,0,2,0,2
0,0.928414317,34,0,0.223905724,1781,3,0,0,0,1
0,0.043079743,45,0,0.166530315,11000,5,0,2,0,2
0,0.782759455,61,1,0.181314879,2889,7,0,0,0,0
0,0.441101658,30,0,0.157004831,3725,8,0,0,0,1
0,0.019779326,76,0,0.267149259,2900,9,0,0,0,0
0,0.020469899,39,0,0.426833809,8056,12,0,2,0,0
0,0.721283926,55,1,0.398591931,3692,9,0,0,0,1
0,0.013129141,60,0,0.005279578,4166,6,0,0,0,0
0,0.009199947,57,0,1.444622151,2500,13,0,2,0,0
0,0.495512567,53,0,0.902954932,9407,28,0,5,0,2
0,0.089852864,38,0,0.41998171,4373,7,0,1,0,2
0,0.13740768,58,0,0.451419432,2500,5,0,0,0,0
0,0,52,0,0.41443006,6333,4,0,1,0,1
0,0.372725455,25,0,0.825242718,720,4,0,0,0,0
0,0.045390922,30,0,0.511576059,5830,5,0,2,0,0
0,0.9999999,65,1,0.52284264,2166,1,1,1,0,0
0,0.381203039,55,0,0.471165398,9987,8,0,2,0,2
0,0.090558492,68,0,0.185160428,2991,8,0,0,0,0
0,0.350984231,48,0,0.47284708,4400,18,0,2,0,2
0,0.010074124,41,0,0.32684067,7700,13,0,1,0,2
0,0.00129987,64,0,0.176375405,617,5,0,0,0,0
0,0.558544146,67,0,0.194193241,2100,2,0,0,0,0
0,0.381677381,49,0,0.801324503,2717,10,0,1,0,1
0,0.014258644,78,0,0.110377358,4239,8,0,0,0,0
0,0.059034156,86,0,0.03079692,10000,8,0,0,0,1
0,0.11412941,30,1,0.242878561,2000,5,0,0,1,0
1,0.26311235,48,0,0.397867378,3000,7,0,1,0,1
0,0.418401033,57,0,0.382026091,12417,17,0,2,0,0
0,0.133138526,52,0,0.708731393,4500,6,0,2,0,1
0,0.013550825,65,0,0.281365624,11891,13,0,1,0,0
0,0.661219224,36,0,0.399141631,5125,10,0,2,0,0
1,0.9999999,65,98,0.012215436,1800,0,98,0,98,0
0,0.00469048,34,1,0.180465563,4166,5,0,0,0,0
0,0.043956044,22,0,0.001218027,820,2,0,0,0,0
0,0.018846173,54,0,0.368427579,8063,12,0,2,0,1
0,0.019332747,36,0,0.453126847,8458,10,0,3,0,1
0,0.048950026,72,0,0.008427368,7000,3,0,0,0,1
0,0.012059698,60,0,0.993,999,11,0,0,0,1
0,0.173020726,59,1,0.138660889,24000,16,0,2,0,1
0,0.111528735,32,0,11.40066225,301,9,0,2,0,2
0,0.002122881,61,0,0.378457447,7519,19,0,2,0,0
0,0.125962468,69,0,0.309335253,4166,5,0,1,0,0
0,0.057597696,88,0,0.025739645,3379,12,0,0,0,0
0,0.095875191,47,0,0.578357803,9194,10,0,3,0,1
1,0.138749881,61,0,0.214430482,7400,16,1,1,0,0
0,0.009998649,63,0,0.64659814,2042,5,0,1,0,0
0,0.488225491,70,1,0.403119376,5000,12,0,0,0,1
0,0.00287488,50,0,0.277460929,13500,11,0,3,0,0
0,0.9999999,29,0,0.283741966,4200,7,0,1,0,0
0,0.273744785,50,0,0.502382213,5666,12,0,1,0,0
1,0.33225462,27,0,0.035381894,13000,10,0,0,0,0
0,0.066327851,51,0,0.262409828,14000,9,0,2,0,2
0,0.506130223,59,0,0.368863114,10000,14,0,2,0,1
0,0.293967337,36,0,0.778957084,4333,7,0,2,0,0
0,0.870162297,32,2,0.6729634,2540,10,1,1,0,1
0,0.670762445,33,0,0.095726068,4000,2,0,0,0,3
0,0.066880483,48,0,0.00629874,3333,6,0,0,0,0
0,0.042064195,51,0,0.5,2173,6,0,1,0,3
0,0,40,0,0,3866,2,0,0,0,0
0,0.42071494,33,0,0.170487948,1700,4,0,0,0,1
0,0.337035553,63,0,0.323051194,10762,14,0,5,0,1
0,0.239164898,50,0,0.299088012,9100,7,0,1,0,0
0,0.026231338,63,0,0.1807896,4153,6,0,0,0,0
0,0.172126596,26,0,0.793017456,400,4,0,0,0,0
0,0.11185584,31,0,0.007972362,3762,2,0,0,0,0
0,0.036432152,55,0,0.217217408,10500,24,0,1,0,0
0,0.085905573,77,0,0.047804971,10500,7,0,0,0,0
0,0.081648764,80,0,0.172557715,7666,11,0,1,0,1
0,0.185830596,49,0,0.517176765,1600,7,0,1,0,2
0,0.283589551,53,2,0.980679547,1500,7,0,1,0,0
0,0,94,0,0,3600,4,0,0,0,0
0,0.997358562,32,0,0.576167684,6058,9,0,2,0,0
0,0.02991811,86,0,0.090502238,2010,5,0,0,0,0
0,0.063499093,66,0,0.009171781,14500,20,0,0,0,0
0,0.067512585,43,0,0.44723563,9115,4,0,2,0,0
0,0.01354759,81,0,0.15174472,4355,9,0,0,0,0
1,0.045869095,51,0,0.441133222,10200,15,1,2,1,2
0,0.15659217,48,0,0.403841094,3800,6,0,1,0,1
0,0.030779655,68,0,0.230174081,4135,10,0,0,0,0
0,0.357743659,44,0,0.360831524,15200,19,0,2,0,2
0,0.641094524,57,0,0.642930014,4900,9,0,1,0,1
0,0.40317193,39,0,0.588928647,4750,10,0,2,0,2
0,0.096508325,71,0,0.056958064,4792,7,0,0,0,1
0,0.107340988,73,0,0.012729315,2670,3,0,0,0,0
0,0.174733436,69,0,0.337706967,3200,12,0,1,0,0
0,0.112585515,75,0,1215,0,3,0,1,0,1
0,0.139867246,42,0,0.570088762,5970,9,0,1,0,3
0,0.046248386,63,0,0.411877228,11500,16,0,2,0,0
0,0.006385634,80,0,0.002052622,5358,7,0,0,0,0
0,0.02675893,73,0,0.583676834,1212,8,0,2,0,0
0,0.453149815,45,0,0.240980197,11058,7,0,1,0,2
0,0,54,0,1.069370958,1700,6,0,2,0,0
0,0.310073096,43,0,385.5,1,6,0,0,0,3
0,0.582609275,59,0,0.393430328,6666,6,0,1,0,0
0,0.963012329,61,0,0.590427241,9338,12,0,2,0,0
0,0.275030207,37,0,0.647936787,3416,6,0,1,0,2
0,0.095556126,47,0,0.25299904,8335,4,0,1,0,0
0,0.722789871,52,0,0.492317751,6117,3,0,2,0,2
0,0,75,0,0.109716411,2150,4,0,0,0,0
0,0.151515152,40,0,0.621702638,1667,5,0,1,0,2
0,0.9999999,69,0,0.210557888,5000,5,0,1,0,0
0,0.413411545,47,1,0.10775138,12500,7,0,1,0,3
0,0.171886851,60,0,0.297740452,5000,13,0,1,0,2
0,0.116627791,34,0,0.321723036,5942,7,0,1,0,2
0,0.9999999,60,0,0.000832639,1200,3,0,0,0,0
0,0.011379772,79,0,0.331333641,6500,13,0,2,0,0
0,0.048897222,37,0,0.084652558,6000,5,0,0,0,3
0,0,53,1,0.50596108,13000,16,0,2,0,1
0,0.699094946,39,0,1.530773277,1900,8,0,2,0,3
0,0.189664358,63,0,0.136840291,34806,18,0,2,0,1
0,0.17362721,62,0,0.123917388,3001,9,0,2,0,0
0,0.9999999,58,1,0,3342,2,0,0,0,0
0,0.137098402,62,0,0.470750904,4700,13,0,3,0,1
0,0.158306393,53,0,0.641247834,7500,13,0,3,0,1
0,0.102877568,45,0,0.601637493,7083,15,0,2,0,1
0,0.06753823,77,0,0.033595521,7500,10,0,0,0,0
0,0,40,0,0.381041856,15433,10,0,3,0,2
0,0.32651158,70,0,0.168305598,5287,3,0,1,0,0
0,0.323301475,50,0,0.264797314,16083,7,0,2,0,0
0,0.157597788,68,0,0.092045181,4160,6,0,0,0,1
0,0.618940454,50,1,0.386529529,6027,11,0,0,0,1
0,0.165134656,36,0,0.177960928,6551,5,0,0,0,2
0,0.024573945,35,0,0.24475105,5000,11,0,0,0,1
1,1.018059639,73,1,0.415401703,2700,7,0,1,0,0
0,0.735852829,28,0,0.201014774,6700,3,0,1,0,0
0,0.382896916,46,0,0.228718085,15000,6,0,1,0,0
0,0.105649058,29,1,0.26587746,6250,8,0,1,0,0
0,0.670886076,35,0,0.521137161,5416,5,0,2,0,1
1,1.061885882,45,1,0.069030555,2650,2,1,0,0,3
0,0,85,0,0.332661742,4466,5,0,1,0,0
0,0.179849103,45,0,0.308615311,4166,7,0,2,0,0
0,0.899131559,51,0,0.581482347,8553,19,0,1,0,2
0,0.189800283,40,0,0.292782002,9600,4,0,2,0,0
0,0.02126092,72,0,0.002722676,2570,3,0,0,0,0
0,0.01056228,54,0,0.395841663,2500,6,0,1,0,0
0,0.230285335,47,0,0.305788505,14666,11,0,2,0,2
0,0.094141635,55,0,0.236409608,9491,11,0,1,0,3
0,0.9999999,30,2,0.226523056,2970,2,0,0,0,0
